Country Name,Indicator Name,Trend Slope
Latin America & the Caribbean (IDA & IBRD countries),"Literacy rate, youth total (% of people ages 15-24)",0.2068998821313979
Latin America & the Caribbean (IDA & IBRD countries),"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",-0.42562470996791457
Latin America & the Caribbean (IDA & IBRD countries),Renewable energy consumption (% of total final energy consumption),0.08789368119480523
Latvia,Carbon dioxide (CO2) emissions (total) excluding LULUCF (% change from 1990),-0.7544849838354469
Latvia,Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP),-0.010078459945301757
Latvia,Current health expenditure per capita (current US$),60.69725767961539
Latvia,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",0.18508693659281894
Latvia,Forest area (% of land area),0.13216543132018715
Latvia,"Literacy rate, youth total (% of people ages 15-24)",-0.005815394630769132
Latvia,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",-0.527106788881589
Latvia,Political Stability and Absence of Violence/Terrorism: Estimate,0.0009402653807881762
Latvia,Renewable energy consumption (% of total final energy consumption),0.5413292589763179
Latvia,wgi_pivoted_cleaned,0.01649033970854573
Least developed countries: UN classification,Carbon dioxide (CO2) emissions (total) excluding LULUCF (% change from 1990),15.826512965727272
Least developed countries: UN classification,Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP),0.0009164794692131398
Least developed countries: UN classification,Current health expenditure per capita (current US$),1.657851553923077
Least developed countries: UN classification,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",-0.14734091902826585
Least developed countries: UN classification,Forest area (% of land area),-0.2903960332299465
Least developed countries: UN classification,"Literacy rate, youth total (% of people ages 15-24)",0.8149639761772344
Least developed countries: UN classification,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",-0.041129501538579034
Least developed countries: UN classification,Renewable energy consumption (% of total final energy consumption),-0.5966410788051948
Lebanon,Carbon dioxide (CO2) emissions (total) excluding LULUCF (% change from 1990),6.392809962294881
Lebanon,Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP),-0.0013813042064171116
Lebanon,Current health expenditure per capita (current US$),5.458776833153846
Lebanon,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",0.04632024446142098
Lebanon,Forest area (% of land area),0.01571920685255919
Lebanon,"Literacy rate, youth total (% of people ages 15-24)",-0.15892672858617132
Lebanon,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",0.06931082464171123
Lebanon,Political Stability and Absence of Violence/Terrorism: Estimate,-0.04285009168226601
Lebanon,Renewable energy consumption (% of total final energy consumption),-0.0041405653170359154
Lebanon,wgi_pivoted_cleaned,-0.03046605639544709
Lesotho,Carbon dioxide (CO2) emissions (total) excluding LULUCF (% change from 1990),22.776461592264933
Lesotho,Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP),0.0032526191874713522
Lesotho,Current health expenditure per capita (current US$),5.4927364827
Lesotho,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",-0.51587410236822
Lesotho,Forest area (% of land area),0.0
Lesotho,"Literacy rate, youth total (% of people ages 15-24)",0.0475461110230768
Lesotho,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",-0.06636868818792972
Lesotho,Political Stability and Absence of Violence/Terrorism: Estimate,-0.01570802072807882
Lesotho,Renewable energy consumption (% of total final energy consumption),-0.5562566844919786
Lesotho,wgi_pivoted_cleaned,-0.013359410294871315
Liberia,Carbon dioxide (CO2) emissions (total) excluding LULUCF (% change from 1990),13.02740588194423
Liberia,Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP),0.001977260483116883
Liberia,Current health expenditure per capita (current US$),4.091759675423077
Liberia,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",-0.04166447669977075
Liberia,Forest area (% of land area),-0.3095051128663103
Liberia,"Literacy rate, youth total (% of people ages 15-24)",1.9468460003302377
Liberia,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",0.2604473799847211
Liberia,Political Stability and Absence of Violence/Terrorism: Estimate,0.08476583427487684
Liberia,Renewable energy consumption (% of total final energy consumption),0.14007639419404136
Liberia,wgi_pivoted_cleaned,0.039578203107735986
Libya,Carbon dioxide (CO2) emissions (total) excluding LULUCF (% change from 1990),1.7546614848320852
Libya,Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP),0.006705783027196333
Libya,Current health expenditure per capita (current US$),8.782356426384617
Libya,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",0.11250282658517953
Libya,Forest area (% of land area),0.0
Libya,"Literacy rate, youth total (% of people ages 15-24)",0.0
Libya,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",-0.025825862715049736
Libya,Political Stability and Absence of Violence/Terrorism: Estimate,-0.09734952741970443
Libya,Renewable energy consumption (% of total final energy consumption),0.019786096256684493
Libya,wgi_pivoted_cleaned,-0.03971480387484501
Liechtenstein,Forest area (% of land area),0.0237683346065699
Liechtenstein,Political Stability and Absence of Violence/Terrorism: Estimate,0.016150181001970448
Liechtenstein,Renewable energy consumption (% of total final energy consumption),0.048571428571428536
Liechtenstein,wgi_pivoted_cleaned,0.009082139105520325
Lithuania,Carbon dioxide (CO2) emissions (total) excluding LULUCF (% change from 1990),-0.5168511016139038
Lithuania,Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP),-0.009011088834377387
Lithuania,Current health expenditure per capita (current US$),71.42795348992307
Lithuania,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",0.03853124522536294
Lithuania,Forest area (% of land area),0.14230408641377004
Lithuania,"Literacy rate, youth total (% of people ages 15-24)",-0.0017392365217391592
Lithuania,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",-0.43369283419511073
Lithuania,Political Stability and Absence of Violence/Terrorism: Estimate,0.008681034524137932
Lithuania,Renewable energy consumption (% of total final energy consumption),0.9044766997708175
Lithuania,wgi_pivoted_cleaned,0.017175527642493384
Low & middle income,Carbon dioxide (CO2) emissions (total) excluding LULUCF (% change from 1990),7.9510915933286475
Low & middle income,Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP),-0.0032920232085561487
Low & middle income,Current health expenditure per capita (current US$),11.339772350361539
Low & middle income,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",-0.22048525654392662
Low & middle income,Forest area (% of land area),-0.10968994559826203
Low & middle income,"Literacy rate, youth total (% of people ages 15-24)",0.354432370487395
Low & middle income,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",-0.21286462956149726
Low & middle income,Renewable energy consumption (% of total final energy consumption),-0.4238660263728037
Low income,Carbon dioxide (CO2) emissions (total) excluding LULUCF (% change from 1990),0.38511324448877005
Low income,Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP),-0.0011947789292589765
Low income,Current health expenditure per capita (current US$),0.949645634576923
Low income,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",-0.2630991501604278
Low income,Forest area (% of land area),-0.239165572684492
Low income,"Literacy rate, youth total (% of people ages 15-24)",0.6573139706172652
Low income,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",0.02886650705118404
Low income,Renewable energy consumption (% of total final energy consumption),0.415085441026738
Lower middle income,Carbon dioxide (CO2) emissions (total) excluding LULUCF (% change from 1990),9.511631312162109
Lower middle income,Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP),-0.0021691482025974025
Lower middle income,Current health expenditure per capita (current US$),3.187639205107692
Lower middle income,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",-0.12058320862643238
Lower middle income,Forest area (% of land area),-0.11664240084950346
Lower middle income,"Literacy rate, youth total (% of people ages 15-24)",0.7913628620320854
Lower middle income,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",-0.1410144386768526
Lower middle income,Renewable energy consumption (% of total final energy consumption),-0.5255601382276547
Luxembourg,Carbon dioxide (CO2) emissions (total) excluding LULUCF (% change from 1990),-0.6685415464120703
Luxembourg,Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP),-0.006815769440947288
Luxembourg,Current health expenditure per capita (current US$),119.69724552615382
Luxembourg,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",0.250459281894576
Luxembourg,Forest area (% of land area),0.029580512407692317
Luxembourg,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",-0.28061187573888463
Luxembourg,Political Stability and Absence of Violence/Terrorism: Estimate,-0.01202531829802956
Luxembourg,Renewable energy consumption (% of total final energy consumption),0.5583804430863255
Luxembourg,wgi_pivoted_cleaned,-0.0018611353426311655
"Macao SAR, China",Carbon dioxide (CO2) emissions (total) excluding LULUCF (% change from 1990),6.001793407249503
"Macao SAR, China",Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP),-0.0006816318666157373
"Macao SAR, China","Employment to population ratio, 15+, total (%) (modeled ILO estimate)",0.31448113063407174
"Macao SAR, China","Literacy rate, youth total (% of people ages 15-24)",-0.007304315826087057
"Macao SAR, China",Political Stability and Absence of Violence/Terrorism: Estimate,0.030872310730049268
"Macao SAR, China",Renewable energy consumption (% of total final energy consumption),0.3951566080977845
"Macao SAR, China",wgi_pivoted_cleaned,0.015324971265912764
Madagascar,Carbon dioxide (CO2) emissions (total) excluding LULUCF (% change from 1990),10.929307852384415
Madagascar,Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP),0.0010834919972498092
Madagascar,Current health expenditure per capita (current US$),0.14801520865384613
Madagascar,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",0.08827868601986251
Madagascar,Forest area (% of land area),-0.06442532576012218
Madagascar,"Literacy rate, youth total (% of people ages 15-24)",0.8268400163999999
Madagascar,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",0.10899012894423224
Madagascar,Political Stability and Absence of Violence/Terrorism: Estimate,-0.03532394748078818
Madagascar,Renewable energy consumption (% of total final energy consumption),-0.08317799847211613
Madagascar,wgi_pivoted_cleaned,-0.027765645239642117
Malawi,Carbon dioxide (CO2) emissions (total) excluding LULUCF (% change from 1990),9.44495821018793
Malawi,Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP),-0.00046304678197097023
Malawi,Current health expenditure per capita (current US$),1.4202664899000002
Malawi,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",-0.5209775401069519
Malawi,Forest area (% of land area),-0.43887929679755544
Malawi,"Literacy rate, youth total (% of people ages 15-24)",0.011490487753357788
Malawi,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",0.11082857751413291
Malawi,Political Stability and Absence of Violence/Terrorism: Estimate,-0.0007367316561576342
Malawi,Renewable energy consumption (% of total final energy consumption),-0.46025974025974026
Malawi,wgi_pivoted_cleaned,-0.004933059965780247
Malaysia,Carbon dioxide (CO2) emissions (total) excluding LULUCF (% change from 1990),10.434636838582122
Malaysia,Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP),-0.0016765498132925896
Malaysia,Current health expenditure per capita (current US$),16.216168570538457
Malaysia,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",0.10239969442322382
Malaysia,Forest area (% of land area),-0.12285313413445377
Malaysia,"Literacy rate, youth total (% of people ages 15-24)",0.08372803666921314
Malaysia,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",-0.40400667691825815
Malaysia,Political Stability and Absence of Violence/Terrorism: Estimate,-0.007395863102955666
Malaysia,Renewable energy consumption (% of total final energy consumption),0.010160427807486635
Malaysia,wgi_pivoted_cleaned,0.0020591579164284525
Maldives,Carbon dioxide (CO2) emissions (total) excluding LULUCF (% change from 1990),91.51677782511
Maldives,Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP),0.006258816282964095
Maldives,Current health expenditure per capita (current US$),40.40771615084615
Maldives,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",0.2945919022154317
Maldives,Forest area (% of land area),0.0
Maldives,"Literacy rate, youth total (% of people ages 15-24)",0.047981780004449325
Maldives,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",-0.3417635552314744
Maldives,Political Stability and Absence of Violence/Terrorism: Estimate,-0.028020563433004925
Maldives,Renewable energy consumption (% of total final energy consumption),-0.07974025974025975
Maldives,wgi_pivoted_cleaned,-0.02245603633249909
Mali,Carbon dioxide (CO2) emissions (total) excluding LULUCF (% change from 1990),68.5217555557372
Mali,Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP),0.002939717621390374
Mali,Current health expenditure per capita (current US$),0.5443354033846154
Mali,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",-0.0795864018334606
Mali,Forest area (% of land area),0.0
Mali,"Literacy rate, youth total (% of people ages 15-24)",1.131257631257631
Mali,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",-0.08587065965928194
Mali,Political Stability and Absence of Violence/Terrorism: Estimate,-0.13397524941921185
Mali,Renewable energy consumption (% of total final energy consumption),-0.43682200152788386
Mali,wgi_pivoted_cleaned,-0.04048931977067932
Malta,Carbon dioxide (CO2) emissions (total) excluding LULUCF (% change from 1990),-1.1976693354768526
Malta,Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP),-0.00887317967486631
Malta,Current health expenditure per capita (current US$),118.77596095784617
Malta,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",0.4752736440030558
Malta,Forest area (% of land area),0.010805003819709702
Malta,"Literacy rate, youth total (% of people ages 15-24)",0.14923240996662956
Malta,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",-0.2350829146462949
Malta,Political Stability and Absence of Violence/Terrorism: Estimate,-0.02235396733448276
Malta,Renewable energy consumption (% of total final energy consumption),0.3226890756302521
Malta,wgi_pivoted_cleaned,-0.014237389692381221
Marshall Islands,Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP),9.161080977845685e-06
Marshall Islands,Current health expenditure per capita (current US$),19.32140096876923
Marshall Islands,Forest area (% of land area),0.0
Marshall Islands,"Literacy rate, youth total (% of people ages 15-24)",0.0
Marshall Islands,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",-0.024964435744843392
Marshall Islands,Political Stability and Absence of Violence/Terrorism: Estimate,-0.0036130513190287938
Marshall Islands,Renewable energy consumption (% of total final energy consumption),-0.3213903743315508
Marshall Islands,wgi_pivoted_cleaned,-0.0008819346824102096
Martinique,wgi_pivoted_cleaned,-0.0029787651510646738
Mauritania,Carbon dioxide (CO2) emissions (total) excluding LULUCF (% change from 1990),12.165995570976317
Mauritania,Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP),-0.0006226508734912149
Mauritania,Current health expenditure per capita (current US$),2.425064217276923
Mauritania,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",-0.19522093200916735
Mauritania,Forest area (% of land area),-0.005200887591902216
Mauritania,"Literacy rate, youth total (% of people ages 15-24)",1.033217362476923
Mauritania,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",-0.37862145345607334
Mauritania,Political Stability and Absence of Violence/Terrorism: Estimate,-0.04329678655862069
Mauritania,Renewable energy consumption (% of total final energy consumption),-0.9107563025210085
Mauritania,wgi_pivoted_cleaned,-0.02154771881871535
Mauritius,Carbon dioxide (CO2) emissions (total) excluding LULUCF (% change from 1990),8.325427801473644
Mauritius,Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP),-2.9857679602750244e-05
Mauritius,Current health expenditure per capita (current US$),24.50114135884616
Mauritius,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",-0.021987471352177275
Mauritius,Forest area (% of land area),-0.045768673006875475
Mauritius,"Literacy rate, youth total (% of people ages 15-24)",0.21969240623076927
Mauritius,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",-0.0026116333097020547
Mauritius,Political Stability and Absence of Violence/Terrorism: Estimate,-0.00605957741773399
Mauritius,Renewable energy consumption (% of total final energy consumption),-1.0490603514132926
Mauritius,wgi_pivoted_cleaned,0.00841920391922844
Mexico,Carbon dioxide (CO2) emissions (total) excluding LULUCF (% change from 1990),1.8940303696438503
Mexico,Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP),-0.0011009431694423224
Mexico,Current health expenditure per capita (current US$),9.711764361846155
Mexico,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",0.05334805194805195
Mexico,Forest area (% of land area),-0.07679292781512603
Mexico,"Literacy rate, youth total (% of people ages 15-24)",0.07259222177692308
Mexico,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",-0.6249835933063408
Mexico,Political Stability and Absence of Violence/Terrorism: Estimate,-0.012021220600985224
Mexico,Renewable energy consumption (% of total final energy consumption),-0.05262032085561497
Mexico,wgi_pivoted_cleaned,-0.01805958114354002
"Micronesia, Fed. Sts.",Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP),0.0
"Micronesia, Fed. Sts.",Current health expenditure per capita (current US$),7.361852357384616
"Micronesia, Fed. Sts.",Forest area (% of land area),0.039309178076394245
"Micronesia, Fed. Sts.","PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",-0.01996827645989305
"Micronesia, Fed. Sts.",Political Stability and Absence of Violence/Terrorism: Estimate,0.0058339371897233195
"Micronesia, Fed. Sts.",Renewable energy consumption (% of total final energy consumption),0.042279411764705885
"Micronesia, Fed. Sts.",wgi_pivoted_cleaned,-0.010909548834383819
"Middle East, North Africa, Afghanistan & Pakistan",Carbon dioxide (CO2) emissions (total) excluding LULUCF (% change from 1990),7.138718749887853
"Middle East, North Africa, Afghanistan & Pakistan",Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP),-0.0005415963828877004
"Middle East, North Africa, Afghanistan & Pakistan",Current health expenditure per capita (current US$),9.823444946646154
"Middle East, North Africa, Afghanistan & Pakistan","Employment to population ratio, 15+, total (%) (modeled ILO estimate)",-0.026212441231474436
"Middle East, North Africa, Afghanistan & Pakistan",Forest area (% of land area),0.004431103198624901
"Middle East, North Africa, Afghanistan & Pakistan","Literacy rate, youth total (% of people ages 15-24)",0.3357277655462185
"Middle East, North Africa, Afghanistan & Pakistan","PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",-0.06410177725133685
"Middle East, North Africa, Afghanistan & Pakistan",Renewable energy consumption (% of total final energy consumption),-0.12148675723911381
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",Carbon dioxide (CO2) emissions (total) excluding LULUCF (% change from 1990),6.050837482858823
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP),-0.0013422465486631018
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",Current health expenditure per capita (current US$),3.904706755761538
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)","Employment to population ratio, 15+, total (%) (modeled ILO estimate)",-0.0919473472696715
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",Forest area (% of land area),0.005539608447058818
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)","Literacy rate, youth total (% of people ages 15-24)",0.341793604145149
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)","PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",-0.0836697333323148
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",Renewable energy consumption (% of total final energy consumption),-0.1315014911932773
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",Carbon dioxide (CO2) emissions (total) excluding LULUCF (% change from 1990),6.050837482858823
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP),-0.0013422465486631018
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",Current health expenditure per capita (current US$),3.9578712451769227
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)","Employment to population ratio, 15+, total (%) (modeled ILO estimate)",-0.09186144858823529
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",Forest area (% of land area),0.00554871987532467
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)","Literacy rate, youth total (% of people ages 15-24)",0.3413570641329258
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)","PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",-0.08359290623682201
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",Renewable energy consumption (% of total final energy consumption),-0.13175914073949582
Middle income,Carbon dioxide (CO2) emissions (total) excluding LULUCF (% change from 1990),8.161398113832544
Middle income,Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP),-0.003387534572803667
Middle income,Current health expenditure per capita (current US$),12.40618218746923
Middle income,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",-0.21879520073032854
Middle income,Forest area (% of land area),-0.07362214171122995
Middle income,"Literacy rate, youth total (% of people ages 15-24)",0.37457543271352167
Middle income,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",-0.22793842348204735
Middle income,Renewable energy consumption (% of total final energy consumption),-0.43648806516577543
Moldova,Carbon dioxide (CO2) emissions (total) excluding LULUCF (% change from 1990),-0.6134586751077158
Moldova,Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP),-0.014229069908021391
Moldova,Current health expenditure per capita (current US$),15.79888581873846
Moldova,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",0.5687008403361344
Moldova,Forest area (% of land area),0.06394887740641711
Moldova,"Literacy rate, youth total (% of people ages 15-24)",-0.007823251476923124
Moldova,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",-0.6561453505637892
Moldova,Political Stability and Absence of Violence/Terrorism: Estimate,-0.018704776741379308
Moldova,Renewable energy consumption (% of total final energy consumption),0.8387012987012986
Moldova,wgi_pivoted_cleaned,0.0035538531221861805
Monaco,Current health expenditure per capita (current US$),162.20579835
Monaco,Forest area (% of land area),0.0
Monaco,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",-0.07414288377051183
Monaco,Political Stability and Absence of Violence/Terrorism: Estimate,0.015119377575945796
Monaco,wgi_pivoted_cleaned,0.02374116280100372
Mongolia,Carbon dioxide (CO2) emissions (total) excluding LULUCF (% change from 1990),4.212137097690298
Mongolia,Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP),-0.015697244070588236
Mongolia,Current health expenditure per capita (current US$),16.13787847736154
Mongolia,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",0.0467900687547746
Mongolia,Forest area (% of land area),-0.005933162390221546
Mongolia,"Literacy rate, youth total (% of people ages 15-24)",0.05379280676153847
Mongolia,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",0.47367212125133684
Mongolia,Political Stability and Absence of Violence/Terrorism: Estimate,-0.0028059672778325113
Mongolia,Renewable energy consumption (% of total final energy consumption),-0.02857142857142857
Mongolia,wgi_pivoted_cleaned,-0.006835613101712386
Montenegro,Current health expenditure per capita (current US$),50.73022701450549
Montenegro,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",0.33050588235294104
Montenegro,Forest area (% of land area),0.2097436902456143
Montenegro,"Literacy rate, youth total (% of people ages 15-24)",-0.01571593258212373
Montenegro,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",-0.36853992755996945
Montenegro,Political Stability and Absence of Violence/Terrorism: Estimate,-0.03458748621052632
Montenegro,Renewable energy consumption (% of total final energy consumption),-0.4096240601503757
Montenegro,wgi_pivoted_cleaned,0.010267568542803706
Morocco,Carbon dioxide (CO2) emissions (total) excluding LULUCF (% change from 1990),7.107154392831628
Morocco,Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP),-0.00047347949411764715
Morocco,Current health expenditure per capita (current US$),6.018598136923077
Morocco,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",-0.13577402597402596
Morocco,Forest area (% of land area),0.02213616129258976
Morocco,"Literacy rate, youth total (% of people ages 15-24)",1.6362257495483872
Morocco,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",-0.015916817263559993
Morocco,Political Stability and Absence of Violence/Terrorism: Estimate,-0.012200305249753697
Morocco,Renewable energy consumption (% of total final energy consumption),-0.3438349885408709
Morocco,wgi_pivoted_cleaned,-0.005555464659006537
Mozambique,Carbon dioxide (CO2) emissions (total) excluding LULUCF (% change from 1990),25.697116913299926
Mozambique,Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP),0.0019388250362108478
Mozambique,Current health expenditure per capita (current US$),1.789519032876923
Mozambique,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",-0.2492433919022155
Mozambique,Forest area (% of land area),-0.27756838492131397
Mozambique,"Literacy rate, youth total (% of people ages 15-24)",0.9701696770662289
Mozambique,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",0.03542310536745609
Mozambique,Political Stability and Absence of Violence/Terrorism: Estimate,-0.055870269666502465
Mozambique,Renewable energy consumption (% of total final energy consumption),-0.6329106187929715
Mozambique,wgi_pivoted_cleaned,-0.025219937868835727
Myanmar,Carbon dioxide (CO2) emissions (total) excluding LULUCF (% change from 1990),21.338643651858362
Myanmar,Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP),-0.0023394195523300226
Myanmar,Current health expenditure per capita (current US$),3.1296026838230766
Myanmar,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",-0.40258074866310156
Myanmar,Forest area (% of land area),-0.5108311886631017
Myanmar,"Literacy rate, youth total (% of people ages 15-24)",-0.052808409461538454
Myanmar,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",-0.3810325208815891
Myanmar,Political Stability and Absence of Violence/Terrorism: Estimate,-0.01631697119458128
Myanmar,Renewable energy consumption (% of total final energy consumption),-0.9202597402597403
Myanmar,wgi_pivoted_cleaned,0.020600091287269195
Namibia,Carbon dioxide (CO2) emissions (total) excluding LULUCF (% change from 1990),8.225261900282353
Namibia,Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP),0.0003911699550802139
Namibia,Current health expenditure per capita (current US$),6.856408998076922
Namibia,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",0.1767121466768526
Namibia,Forest area (% of land area),-0.08497209965989304
Namibia,"Literacy rate, youth total (% of people ages 15-24)",0.25490514806264325
Namibia,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",0.026257340629488157
Namibia,Political Stability and Absence of Violence/Terrorism: Estimate,0.005783047807389164
Namibia,Renewable energy consumption (% of total final energy consumption),-0.20681436210847975
Namibia,wgi_pivoted_cleaned,-0.002610584470397802
Nauru,Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP),0.0
Nauru,Current health expenditure per capita (current US$),77.65835476169231
Nauru,Forest area (% of land area),0.0
Nauru,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",-0.009960605394346839
Nauru,Political Stability and Absence of Violence/Terrorism: Estimate,-0.015880693012987012
Nauru,Renewable energy consumption (% of total final energy consumption),0.04566844919786096
Nauru,wgi_pivoted_cleaned,-0.024075368824050387
Nepal,Carbon dioxide (CO2) emissions (total) excluding LULUCF (% change from 1990),46.57608775127884
Nepal,Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP),0.0027471842629488165
Nepal,Current health expenditure per capita (current US$),3.3406107492461543
Nepal,"Employment to population ratio, 15+, total (%) (modeled ILO estimate)",-0.071636974789916
Nepal,Forest area (% of land area),0.064109214579068
Nepal,"Literacy rate, youth total (% of people ages 15-24)",1.6560581473919025
Nepal,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",-0.08693257207486635
Nepal,Political Stability and Absence of Violence/Terrorism: Estimate,0.031451490334975366
Nepal,Renewable energy consumption (% of total final energy consumption),-0.6302673796791445
Nepal,wgi_pivoted_cleaned,0.00504714889568491
Netherlands,Carbon dioxide (CO2) emissions (total) excluding LULUCF (% change from 1990),-0.7297119354355996
