Year,Value,Z-Score
2033.0,115.77941,0.3852482
2033.0,191.53957,0.34452727
2033.0,40.46042,0.45757857
2033.0,93.33677,0.3716636
2033.0,68.937096,0.40367725
2033.0,52.577385,0.4475204
2033.0,52.68846,-0.0425286
2033.0,169.53964,-0.020523518
2033.0,31.96993,1.0105438
2033.0,106.02244,0.5029745
2033.0,59.678967,-1.2812085
2033.0,63.31862,2.4134936
2033.0,105.27543,0.78419733
2033.0,69.7433,-1.4290072
2033.0,47.793694,0.031835586
2033.0,148.66199,0.25962117
2033.0,32.156265,1.6726724
2033.0,109.67739,0.27152398
2033.0,131.95769,0.46491912
2033.0,87.66747,0.3543704
2033.0,67.87926,0.84451604
2033.0,16.02008,2.65666
2033.0,62.088306,1.0106726
2033.0,47.358456,0.42130867
2033.0,80.57827,0.61467505
2033.0,24.516607,0.9146962
2033.0,207.71834,0.36059955
2033.0,192.63147,0.30252555
2033.0,190.15945,0.35114148
2033.0,90.609276,0.3566089
2033.0,91.63152,-0.88489723
2033.0,40.302147,1.6231124
2033.0,8.890723,2.7876995
2033.0,173.11864,0.5273113
2033.0,77.52764,0.1463497
2033.0,236.862,0.20217422
2033.0,73.571465,0.47008947
2033.0,76.85222,0.4410942
2033.0,94.54749,0.67971444
2033.0,131.26495,0.46099904
2033.0,90.85296,-0.1456401
2033.0,90.10099,0.47174814
2033.0,159.0611,0.47763637
2033.0,103.19775,0.48102096
2033.0,85.526054,0.49651197
2033.0,106.539696,0.0015034974
2033.0,81.8045,0.3861802
2033.0,228.52779,0.33905318
2033.0,278.53223,0.36097243
2033.0,42.263977,0.6448964
2033.0,218.02432,0.39138892
2033.0,68.416176,-0.22322914
2033.0,46.206436,-0.16584715
2033.0,200.26933,0.537477
2033.0,69.972466,0.7820287
2033.0,137.9085,0.3857222
2033.0,116.797905,0.39010194
2033.0,5.7228413,2.379867
2033.0,190.45848,0.5237284
2033.0,113.16786,0.47844365
2033.0,73.95774,0.41750315
2033.0,85.742775,-1.0404279
2033.0,133.1149,0.3417082
2033.0,142.80164,0.35290244
2033.0,155.82938,0.4156213
2033.0,84.089066,0.042821437
2033.0,58.49947,-0.0026998222
2033.0,121.93441,0.30630878
2033.0,52.783463,0.38617125
2033.0,196.43375,0.35377887
2033.0,121.08999,0.38983253
2033.0,56.68677,0.20976737
2033.0,74.61541,0.3552802
2033.0,192.59341,-0.146759
2033.0,85.36858,0.3408487
2033.0,21.301828,0.693542
2033.0,32.130066,0.14400545
2033.0,147.7691,0.39141324
2033.0,121.01269,0.47762826
2033.0,98.52328,0.42600682
2033.0,69.69325,-0.18801782
2033.0,89.29262,0.39832094
2033.0,122.14123,0.3980823
2033.0,213.32814,0.58371735
2033.0,83.25741,0.43182686
2033.0,92.87272,0.5088022
2033.0,73.82108,-0.48246142
2033.0,220.5946,0.26379684
2033.0,92.36035,0.4884608
2033.0,97.665184,0.3532739
2033.0,119.08648,0.42938045
2033.0,89.58112,-0.25014374
2033.0,114.13374,1.0384107
2033.0,105.47901,0.41917947
2033.0,37.43239,0.81452775
2033.0,76.764885,0.8237157
2033.0,155.14014,0.2631059
2033.0,140.14798,0.25413993
2033.0,81.33564,0.42041972
2033.0,47.75718,-0.093801945
2033.0,78.182625,0.26847985
2033.0,115.74069,0.39215854
2033.0,184.99396,0.5623479
2033.0,161.40057,0.39965346
2033.0,109.65382,0.39819625
2033.0,160.13687,0.2167001
2033.0,116.04368,0.45143226
2033.0,53.796093,0.6157726
2033.0,42.376244,0.81748295
2033.0,45.751606,0.47814777
2033.0,93.20844,0.42799857
2033.0,85.53118,0.6810045
2033.0,52.59116,1.9568199
2033.0,100.01397,0.41120675
2033.0,137.84816,-0.07330224
2033.0,91.10767,-0.032716006
2033.0,54.444397,0.3994632
2033.0,166.6057,0.37893775
2033.0,92.6096,0.37925413
2033.0,224.08655,0.40292266
2033.0,79.032394,0.7053902
2033.0,139.66884,0.3931122
2033.0,217.47421,0.3652239
2033.0,47.227478,0.1303468
2033.0,118.029106,0.2058883
2033.0,15.304114,5.5446243
2033.0,127.41783,0.418551
2033.0,210.63742,0.4123583
2033.0,91.27645,0.36410597
2033.0,161.67987,0.3750601
2033.0,73.83638,-0.39482185
2033.0,54.10068,0.037789375
2033.0,140.68568,0.4083319
2033.0,139.51764,0.30156615
2033.0,114.47884,0.43871406
2033.0,129.8495,0.36786178
2033.0,72.819275,-0.470566
2033.0,82.07888,-0.09130618
2033.0,105.85593,0.41706684
2033.0,141.24399,0.3671117
2033.0,94.74236,0.28701642
2033.0,76.95371,-0.038718432
2033.0,115.69677,0.41556838
2033.0,99.27459,0.3954201
2033.0,150.06032,0.46468642
2033.0,32.033863,0.025173515
2033.0,55.475155,0.54239225
2033.0,127.998085,-0.11369321
2033.0,67.86869,0.36928824
2033.0,106.34368,0.41782764
2033.0,47.54573,1.3034887
2033.0,124.14261,0.326551
2033.0,140.51611,0.047927886
2033.0,113.18507,0.3974791
2033.0,103.302086,0.48521927
2033.0,25.300848,0.85539925
2033.0,60.495567,0.35230187
2033.0,68.57928,0.37488654
2033.0,101.57095,0.22568324
2033.0,50.474,0.3178226
2033.0,57.86585,-0.30824098
2033.0,199.95303,0.4518743
2033.0,90.94103,0.39782694
2033.0,115.628456,0.37593892
2033.0,57.985386,0.6610265
2033.0,213.23894,0.52803135
2033.0,108.13285,0.37910512
2033.0,74.124886,1.4178073
2033.0,68.19009,0.66326594
2033.0,92.519646,0.38842633
2033.0,59.703667,0.74251306
2033.0,78.01829,1.2832994
2033.0,2.2829962,0.6361513
2033.0,34.853333,-1.737895
2033.0,124.96741,0.4054146
2033.0,156.55351,0.37530997
2033.0,85.30268,0.7740426
2033.0,120.30854,0.34443048
2033.0,129.57385,0.3889127
2033.0,96.50251,0.15042523
2033.0,184.69312,0.3851271
2033.0,64.342964,0.2580531
2033.0,54.321434,-0.48981008
2033.0,114.275604,0.38343766
2033.0,117.5902,0.45531705
2033.0,82.14103,0.29073718
2033.0,136.5798,0.39517644
2033.0,96.66032,0.45513228
2033.0,87.02289,0.36842158
2033.0,63.050797,-0.23925969
2033.0,78.790215,0.4274719
2033.0,120.27861,0.39775184
2033.0,44.50566,0.56447864
2033.0,41.912323,1.0894508
2033.0,103.70219,0.51656485
2033.0,55.351948,-0.5232035
2033.0,117.31391,0.3615103
2033.0,140.71394,0.25596097
2033.0,91.109375,0.40384462
2033.0,109.95081,0.4632416
2033.0,37.707397,0.55984664
2033.0,71.812614,0.46572903
2033.0,105.40998,0.3682244
2033.0,79.76585,0.5340543
2033.0,200.35254,0.49540427
2033.0,100.68656,-0.16397068
2033.0,139.4964,0.45964006
2033.0,72.71786,0.45153072
2033.0,75.39535,0.47393683
2033.0,104.00504,0.03573373
2033.0,133.03003,0.5074277
2033.0,100.67876,0.062104017
2033.0,126.22631,0.27041247
2033.0,63.912342,-0.10630438
2033.0,78.32382,1.513221
2033.0,98.95712,0.41894582
2033.0,102.97173,0.51026917
2033.0,133.49445,-0.022308797
2033.0,80.61962,2.1902945
2033.0,79.656944,0.3811033
2033.0,10.506446,-1.4463764
2033.0,131.31685,-0.6470289
2033.0,50.672993,0.43108323
2033.0,222.11938,0.2838221
2033.0,132.86992,-0.052355736
2033.0,74.19761,0.4546292
2033.0,77.199196,0.5175266
2033.0,177.91772,0.3378177
2033.0,38.08584,1.07012
2033.0,26.905447,0.105098635
2033.0,102.36147,0.4490259
2033.0,34.013054,1.227589
2033.0,35.249508,0.7672019
2033.0,72.691,0.43081406
2033.0,102.25899,0.42191032
2033.0,154.72635,0.36641553
2033.0,71.38308,0.6572192
2033.0,97.566505,0.8613665
2033.0,1.8494744,0.7804786
2033.0,38.896706,0.0025232136
2033.0,53.90786,0.4852281
2033.0,126.22936,0.30561307
2033.0,146.01797,0.36382535
2033.0,154.49094,0.31258968
2033.0,91.60081,0.11696413
2033.0,93.41572,0.5575056
2033.0,79.28579,-0.012558907
2033.0,125.80451,0.4315777
2033.0,61.937393,0.43917087
2033.0,31.227327,1.218493
2033.0,169.88794,0.24655631
2033.0,166.49252,0.4696093
2033.0,121.713554,0.4033642
2033.0,53.54883,1.0862181
2033.0,94.11666,-0.07333514
2033.0,75.28951,0.41877177
2033.0,56.169876,0.413893
2033.0,141.96005,0.41952327
2033.0,148.80745,0.29830888
2033.0,62.128418,0.71593785
2033.0,117.41287,0.2111626
2033.0,86.55073,0.1696854
2033.0,67.849236,0.5177374
2033.0,90.57897,0.8921945
2033.0,60.55941,0.44890407
2033.0,129.13705,0.10612109
2033.0,89.42031,1.2691231
2033.0,62.94005,3.139163
2033.0,50.09577,0.31251696
2033.0,139.61029,0.37813333
2033.0,111.04693,0.24882129
2033.0,86.13377,0.0430775
2033.0,68.39715,0.3333309
2033.0,21.21586,3.8702614
2033.0,88.55895,0.36504748
2033.0,82.15584,0.3558016
2033.0,75.43376,0.29480293
2033.0,138.63823,0.30757716
2033.0,175.44392,0.3720093
2033.0,143.98764,0.50155306
2033.0,99.01576,0.41099146
2033.0,43.121727,0.72600996
2033.0,56.90362,-0.45003137
2033.0,71.469536,0.3609064
2033.0,24.575449,-0.7946178
2033.0,22.918419,1.549195
2033.0,191.15594,0.10722831
2033.0,107.71169,0.2065821
2033.0,70.853004,0.69183826
2033.0,21.60499,-0.11510205
2033.0,143.1224,0.34126666
2033.0,143.88162,1.1003804
2033.0,61.34012,0.42293957
2033.0,104.12536,0.34885457
2033.0,83.45802,-0.26389906
2033.0,174.58725,0.37188867
2033.0,181.76024,0.40803483
2033.0,76.32148,1.0261989
2033.0,163.62326,0.38878635
2033.0,93.31337,0.40832904
2033.0,129.23753,0.2434173
2033.0,66.31359,1.4047647
2033.0,8.20944,2.1050434
2033.0,111.05355,0.41731408
2033.0,48.35443,0.73776376
2033.0,84.00956,0.43315795
2033.0,103.58877,0.28520516
2033.0,76.059235,0.3186362
2033.0,68.1788,1.0340047
2033.0,91.19943,1.0410161
2033.0,178.96094,0.37348846
2033.0,109.628006,0.3802624
2033.0,87.09462,0.29086307
2033.0,10.446577,0.45175377
2033.0,60.18295,0.7868817
2033.0,76.127785,0.41809252
2033.0,24.286245,-0.24049899
2033.0,60.40153,0.41159442
2033.0,5.133608,1.9442923
2033.0,52.84018,0.15873721
2033.0,156.5519,0.18174031
2033.0,107.388664,0.29736903
2033.0,32.370018,0.6745908
2033.0,25.607138,0.11320105
2033.0,59.03306,0.83345747
2033.0,23.701456,1.1652372
2033.0,66.72879,0.7281368
2033.0,17.744402,1.7047817
2033.0,125.053055,0.1823397
2033.0,41.96312,0.8388374
2033.0,40.425983,1.954694
2033.0,59.550694,0.4740694
2033.0,17.781462,0.7236459
2033.0,66.789375,0.54016423
2033.0,52.734306,0.9763025
2033.0,13.791371,2.0759194
2033.0,135.53247,0.16132644
2033.0,90.12626,0.29515675
2033.0,111.06077,0.31165078
2033.0,72.7683,0.11336616
2033.0,109.82949,0.40830567
2033.0,183.18063,0.49738696
2033.0,87.91428,1.357444
2033.0,36.249557,0.68157804
2033.0,211.38483,0.31741336
2033.0,67.776375,-0.069867104
2033.0,84.18932,0.41505507
2033.0,105.052086,0.43634084
2033.0,103.8379,0.40241268
2033.0,61.71766,0.2628756
2033.0,40.94728,3.078994
2033.0,132.69676,0.43954566
2033.0,207.83096,0.37505153
2033.0,137.40968,0.38835528
2033.0,80.31132,-0.45228478
2033.0,137.92285,0.3863335
2033.0,50.070824,0.52045655
2033.0,59.00468,0.4549754
2033.0,100.08689,-0.043943852
2033.0,142.08905,-0.017070264
2033.0,123.7568,0.3797002
2033.0,136.71227,0.40577462
2033.0,48.85393,0.39672342
2033.0,77.91232,0.42998365
2033.0,46.229053,-0.36484024
2033.0,91.81135,0.3023198
2033.0,166.59497,0.40528396
2033.0,136.19916,0.32008746
2033.0,136.13382,-0.29661128
2033.0,97.00104,0.8230343
2033.0,37.625427,-0.08870265
2033.0,117.38369,0.36988547
2033.0,137.22314,0.47420505
2033.0,103.16068,-0.7436869
2033.0,66.249855,0.2612956
2033.0,80.19317,0.49745348
2033.0,53.079704,0.3693165
2033.0,136.4403,0.2861233
2033.0,75.0554,0.47351053
2033.0,104.643105,0.46613267
2033.0,78.148735,0.102791816
2033.0,47.66371,0.42783943
2033.0,144.44374,0.18457416
2033.0,146.40076,0.16683581
2033.0,54.028328,0.14838699
2033.0,127.650085,0.44180873
2033.0,153.02122,0.40445045
2033.0,55.91536,-0.26087627
2033.0,71.10905,-0.10023376
2033.0,81.2179,0.41630414
2033.0,65.713455,0.9464345
2033.0,123.09099,0.4364033
2033.0,33.35398,0.6749134
2033.0,67.85856,2.099387
2033.0,173.74597,0.4131017
2033.0,30.100925,0.078560024
2033.0,119.63564,0.38221648
2033.0,115.85038,0.34838012
2033.0,167.0277,0.3483329
2033.0,113.97883,0.48463872
2033.0,55.358818,0.44895628
2033.0,110.33407,0.39929298
2033.0,178.15485,0.3835335
2033.0,209.25287,0.39950183
2033.0,74.37427,-0.31943175
2033.0,174.80298,0.23253635
2033.0,58.511604,2.111899
2033.0,100.035904,-0.122908086
2033.0,87.295616,0.41046622
2033.0,84.44003,0.34356073
2033.0,39.01164,2.931404
2033.0,290.7858,0.24201205
2033.0,242.85764,0.43735316
2033.0,125.12608,0.42005256
2033.0,183.15923,0.4526005
2033.0,68.89363,0.274138
2033.0,37.740215,0.57740295
2033.0,65.69563,0.62305903
2033.0,47.32248,1.7535293
2033.0,97.51548,0.30350235
2033.0,124.66156,0.3627372
2033.0,100.6397,-0.50660443
2033.0,55.66058,0.42104486
2033.0,109.47538,0.4426742
2033.0,78.9392,0.41361
2033.0,40.23346,2.5455565
2033.0,96.966255,0.3920851
2033.0,33.072384,2.2198634
2033.0,82.95787,0.33471707
2033.0,130.88077,-0.014146298
2033.0,60.523537,0.7994727
2033.0,107.5795,0.35366634
2033.0,80.48797,0.4444113
2033.0,19.052685,2.5732718
2033.0,128.35956,0.3707786
2033.0,79.28129,-0.26449105
2033.0,230.9318,0.36613658
2033.0,108.73057,0.38881305
2033.0,149.33258,0.32672694
2033.0,127.960266,0.44646838
2033.0,96.70359,0.23997596
2033.0,103.17602,0.21357062
2033.0,153.66914,0.37343553
2033.0,117.85348,0.33113578
2033.0,108.88146,0.43992618
2033.0,108.57756,0.62256336
2033.0,80.04548,0.73790073
2033.0,81.29237,0.13336137
2033.0,124.32671,0.27057698
2033.0,8.216943,0.59013784
2033.0,87.61504,0.086568385
2033.0,97.02007,0.08145335
2033.0,78.8745,0.42506173
2033.0,92.381775,0.3711386
2033.0,70.58651,0.17283681
2033.0,45.751705,0.4895052
2033.0,117.85225,-0.028111428
2033.0,68.32777,-0.4806516
2033.0,2.0886939,-0.1509861
2033.0,76.467064,0.52782726
2033.0,164.61525,0.49183658
2033.0,50.716293,-0.38764128
2033.0,167.62088,0.042959243
2033.0,30.856928,2.1210716
2033.0,33.830257,2.1033158
2033.0,58.913048,0.4809251
2033.0,55.641434,0.020602494
2033.0,195.629,0.38802007
2033.0,55.879868,-0.03348884
2033.0,32.00996,2.4186563
2033.0,219.07277,0.37192062
2033.0,80.69464,0.15655759
2033.0,128.42715,0.3468366
2033.0,93.00031,0.324101
2033.0,91.090805,-0.18584558
2033.0,157.73817,0.3635836
2033.0,56.331673,0.38640812
2033.0,177.28192,0.4988871
2033.0,198.38348,0.32606748
2033.0,74.70722,1.0268945
2033.0,83.295586,0.29389837
2033.0,123.70758,-0.10124871
2033.0,80.466835,-0.61933947
2033.0,26.223143,1.4563954
2033.0,65.6026,0.32060507
2033.0,103.30967,0.50009346
2033.0,126.36462,0.86981344
2033.0,88.49602,0.3273225
2033.0,129.13986,0.24568322
2033.0,84.542885,0.45478013
2033.0,76.050064,2.6072023
2033.0,50.019516,1.4973538
2033.0,161.5147,0.20506957
2033.0,108.306496,0.23584178
2033.0,54.95168,0.4102712
2033.0,127.69836,0.38858035
2033.0,177.4526,0.50245523
2033.0,145.44507,0.6342697
2033.0,138.75,0.3593059
2033.0,141.75488,0.38146356
2033.0,90.96045,0.4203749
2033.0,120.33021,0.2111359
2033.0,75.11023,0.41894296
2033.0,18.709002,-1.4545553
2033.0,170.06958,-0.12800977
2033.0,150.9993,0.44290593
2033.0,42.773655,-0.44213316
2033.0,32.420033,-0.20287022
2033.0,70.69886,0.26783684
2033.0,118.80016,0.69164705
2033.0,136.31421,0.40758947
2033.0,120.27509,0.7373266
2033.0,136.42368,0.41892722
2033.0,88.52886,0.28725103
2033.0,110.99961,0.3688722
2033.0,87.31115,0.42320874
2033.0,127.39706,0.56446457
2033.0,53.2871,-0.03992185
2033.0,153.49202,0.43734267
2033.0,111.51649,0.42442372
2033.0,110.95535,0.4105058
2033.0,171.03244,0.39454225
2033.0,179.9312,0.40675786
2033.0,186.61475,0.26693586
2033.0,113.78289,0.4316626
2033.0,153.3154,0.38917306
2033.0,25.460209,-0.15939614
2033.0,25.58528,-1.2522997
2033.0,26.940844,-0.6420655
2033.0,67.18981,0.39509323
2033.0,158.86058,0.29657128
2033.0,102.13261,0.591506
2033.0,110.59613,0.27893117
2033.0,67.80164,0.25127605
2033.0,37.434788,0.15217283
2033.0,100.67279,0.21802214
2033.0,55.83147,-0.11923978
2033.0,63.236057,-0.018746823
2033.0,86.91091,0.34636286
2033.0,88.46182,0.40127066
2033.0,144.48056,0.30984834
2033.0,95.85682,0.37595847
2033.0,58.900402,0.30290654
2033.0,93.20627,-0.2449722
2033.0,240.98566,0.2282038
2033.0,97.940346,0.369844
2033.0,47.403313,1.7799302
2033.0,272.23044,-0.13347527
2033.0,198.74794,0.42002204
2033.0,200.05603,0.024477988
2033.0,162.76456,0.38295272
2033.0,89.0044,0.41828135
2033.0,65.83752,0.5328026
2033.0,77.870224,0.35987142
2033.0,128.8735,0.3952246
2033.0,84.284355,0.39012507
2033.0,147.55672,0.36774543
2033.0,86.76873,0.3250933
2033.0,37.472748,1.2800248
2033.0,49.011574,0.4257777
2033.0,216.76685,0.36213687
2033.0,74.25974,0.38528803
2033.0,34.918278,0.70779896
2033.0,109.48005,0.5327673
2033.0,83.29897,1.6173596
2033.0,196.6533,0.45252183
2033.0,91.082115,0.442755
2033.0,140.64944,0.045337707
2033.0,209.4495,0.3309174
2033.0,58.43293,0.74669445
2033.0,82.88583,0.021280557
2033.0,167.6192,0.1348553
2033.0,117.15829,1.0697913
2033.0,167.89204,0.36415008
2033.0,84.80992,0.3616388
2033.0,124.97956,0.40673974
2033.0,73.28221,0.42155913
2033.0,99.53045,0.45233253
2033.0,169.78654,0.21865848
2033.0,88.94651,0.45236567
2033.0,158.65433,0.37962964
2033.0,96.706535,0.1361213
2033.0,8.423938,0.99805975
2033.0,124.100784,-0.123782605
2033.0,259.65094,0.2925835
2033.0,40.248734,0.74320245
2033.0,60.42312,0.32443073
2033.0,101.61823,0.3493512
2033.0,132.55261,0.40190032
2033.0,124.68044,0.39730647
2033.0,75.42444,0.51852727
2033.0,56.03686,0.29821733
2033.0,74.42721,-0.19329593
2033.0,85.78471,0.58504534
2033.0,73.84782,0.15448382
2033.0,76.2794,0.2842646
2033.0,47.930435,0.52655554
2033.0,103.5463,0.11718705
2033.0,101.41996,0.3740292
2033.0,104.55366,0.43840292
2033.0,137.1732,0.5180793
2033.0,130.0356,-1.7747667
2033.0,112.33921,0.39604
2033.0,138.49971,0.41065505
2033.0,128.1019,0.41358998
2033.0,90.68391,0.8354919
2033.0,36.823753,1.2390312
2033.0,133.33528,-0.0064410865
2033.0,19.030596,0.8521255
2033.0,139.37482,0.53301287
2033.0,50.760414,-0.5459113
2033.0,90.62075,0.39926556
2033.0,180.97229,0.39978984
2033.0,175.49055,0.28077605
2033.0,27.405554,1.0131626
2033.0,80.258446,-0.31010315
2033.0,132.19304,0.45559934
2033.0,151.9986,0.43307355
2033.0,182.7795,0.474391
2033.0,259.04092,0.46963695
2033.0,16.42301,1.2121439
2033.0,179.21538,0.4271584
2033.0,31.066212,0.7904475
2033.0,143.14444,0.3181801
2033.0,99.392044,-0.07245538
2033.0,17.578894,0.6715574
2033.0,138.30014,0.36384967
2033.0,103.264626,0.42028216
2033.0,100.40641,0.8751893
2033.0,59.567318,0.40017894
2033.0,167.93805,-0.0075187385
2033.0,95.98345,0.3960102
2033.0,48.759552,-0.24304554
2033.0,59.099022,0.44215134
2033.0,71.05734,-0.083722085
2033.0,142.44879,0.56191206
2033.0,118.20372,0.07232669
2033.0,95.18493,-0.35104606
2033.0,83.401535,0.31578258
2033.0,98.53853,0.71504164
2033.0,42.23442,0.48872212
2033.0,77.87643,1.0593817
2033.0,150.79495,0.4258738
2033.0,131.07922,0.34822705
2033.0,61.977543,0.20592526
2033.0,239.51294,0.061365157
2033.0,83.02224,0.47471264
2033.0,80.05576,0.4280329
2033.0,149.69128,0.5084629
2033.0,174.66309,0.42956784
2033.0,108.41563,0.22298768
2033.0,60.925972,1.0185928
2033.0,108.65179,0.32301286
2033.0,133.72891,0.3435202
2033.0,36.031498,0.28081045
2033.0,103.446724,0.24782899
2033.0,82.83039,0.2299135
2033.0,87.219345,-0.07892844
2033.0,241.22618,0.3429089
2033.0,79.178154,0.36632565
2033.0,170.07623,0.35199454
2033.0,82.5631,0.4098368
2033.0,54.490723,0.46479037
2033.0,20.740675,2.2894542
2033.0,107.84251,0.3972626
2033.0,69.82907,2.1883743
2033.0,186.84122,0.41870168
2033.0,50.514503,0.28097644
2033.0,87.25247,0.5422437
2033.0,96.31624,0.32150844
2033.0,102.72773,0.2793465
2033.0,33.91113,0.4562635
2033.0,61.698917,0.5620308
2033.0,10.63647,0.8172027
2033.0,146.81787,0.3754659
2033.0,150.6123,0.3498583
2033.0,142.45671,0.059342414
2033.0,177.74515,0.3715172
2033.0,70.76205,0.3009663
2033.0,88.46755,0.29832628
2033.0,144.83498,0.3749142
2033.0,75.757454,0.5258894
2033.0,133.33678,0.4002066
2033.0,147.9452,0.4325991
2033.0,100.657265,0.057067662
2033.0,5.732478,0.26829574
2033.0,138.9586,0.2891617
2033.0,102.90034,0.3344727
2033.0,113.6478,0.47037604
2033.0,74.15006,-1.1301856
2033.0,64.499275,0.46023682
2033.0,110.16879,0.3245435
2033.0,30.889854,0.7693944
2033.0,134.88876,-0.046420544
2033.0,128.0144,0.47058776
2033.0,137.77652,0.4432898
2033.0,66.07039,0.43269446
2033.0,27.129936,1.6323179
2033.0,86.809395,0.37826875
2033.0,60.06978,0.24543765
2033.0,44.11757,0.7175666
2033.0,81.99358,0.3149896
2033.0,14.624797,2.8420763
2033.0,143.60739,0.42723563
2033.0,54.930725,1.1442709
2033.0,167.87845,0.4311562
2033.0,113.43456,0.47376588
2033.0,103.5937,1.1155951
2033.0,177.44966,0.39841083
2033.0,32.8692,1.9682206
2033.0,151.7673,0.34505275
2033.0,133.09781,0.29181197
2033.0,139.24051,0.23956779
2033.0,210.94942,0.15438941
2033.0,63.633106,1.7154694
2033.0,34.039387,-2.6063862
2033.0,180.37617,0.46757987
2033.0,24.549194,0.37262967
2033.0,112.03208,0.5120158
2033.0,78.528145,0.33207443
2033.0,127.44308,0.41964248
2033.0,69.90888,0.45802215
2033.0,49.355453,0.41432503
2033.0,121.30857,-0.8226495
2033.0,91.50509,0.34757784
2033.0,136.0285,0.3854504
2033.0,123.457985,0.44099095
2033.0,42.709286,0.6879903
2033.0,139.90811,0.48964217
2033.0,51.694263,0.39547113
2033.0,63.209156,0.38514665
2033.0,111.47959,0.34992936
2033.0,86.06666,0.27538636
2033.0,204.0087,0.33917478
2033.0,77.460205,0.3946381
2033.0,46.500137,-0.7423606
2033.0,40.033012,-0.6174958
2033.0,106.74284,0.38840201
2033.0,58.394253,0.01639226
2033.0,157.65236,0.19032863
2033.0,91.44943,0.4143634
2033.0,119.906654,0.13156417
2033.0,69.37009,0.38449863
2033.0,57.90048,2.5492747
2033.0,20.996744,-1.2812015
2033.0,115.91274,0.3953009
2033.0,129.5908,0.39904454
2033.0,67.53107,0.29755214
2033.0,84.73567,0.108963996
2033.0,126.53149,0.3118396
2033.0,127.62977,0.35026267
2033.0,101.940895,0.40207675
2033.0,16.440933,0.8275691
2033.0,77.43339,-0.39956424
2033.0,102.50144,0.23593095
2033.0,149.94098,0.48669055
2033.0,45.804153,-0.35604593
2033.0,164.4667,0.40838912
2033.0,171.05872,0.32129195
2033.0,134.51045,0.43987754
2033.0,164.83087,0.4152322
2033.0,47.39714,3.0458522
2033.0,127.11131,0.41855958
2033.0,77.63804,0.42915538
2033.0,137.34537,0.36194232
2033.0,188.07872,0.37187102
2033.0,100.105255,0.13976863
2033.0,96.42837,1.7622375
2033.0,75.54194,0.19784501
2033.0,25.940748,3.162006
2033.0,46.971176,-0.10653779
2033.0,84.96578,0.4566622
2033.0,32.731377,2.6117716
2033.0,144.16722,-0.38747546
2033.0,159.60208,0.4234009
2033.0,125.20855,0.49275544
2033.0,90.750725,0.49469665
2033.0,7.420575,2.6493738
2033.0,130.71727,0.45448497
2033.0,62.464046,0.40679267
2033.0,160.94244,0.4008799
2033.0,155.39948,0.41690734
2033.0,83.27702,0.50222874
2033.0,130.01775,0.21206048
2033.0,147.71658,0.5556011
2033.0,95.200676,0.2953284
2033.0,165.07738,0.36157325
2033.0,49.1731,0.09837273
2033.0,155.25713,0.2089558
2033.0,115.57797,0.48482564
2033.0,59.2429,0.74697375
2033.0,124.81879,0.47041324
2033.0,88.9273,0.42973283
2033.0,49.729378,1.6999992
2033.0,43.640892,0.1455777
2033.0,118.005135,0.45611098
2034.0,2.4633415,0.29265144
2034.0,176.27545,-0.06384084
2034.0,25.74091,-1.6107972
2034.0,97.37241,0.42995408
2034.0,60.399853,-0.52540994
2034.0,68.11271,2.257557
2034.0,126.35733,0.3613911
2034.0,171.70291,0.3787351
2034.0,74.28329,1.2764893
2034.0,71.416985,0.50905323
2034.0,124.52831,0.41144326
2034.0,41.99696,1.8715787
2034.0,96.92895,0.62041545
2034.0,166.216,0.46713975
2034.0,120.552086,0.45263198
2034.0,13.61155,-0.08975977
2034.0,69.69537,0.56023645
2034.0,116.87704,0.48125127
2034.0,105.775764,0.1752868
2034.0,105.01115,-0.061163872
2034.0,68.555275,1.385955
2034.0,9.739273,1.629129
2034.0,84.34468,0.70390296
2034.0,72.1233,0.44567612
2034.0,69.52503,0.2940288
2034.0,96.82174,0.8730655
2034.0,120.35349,0.40929082
2034.0,90.73916,0.8271365
2034.0,106.79867,0.5233083
2034.0,88.6794,0.4645448
2034.0,89.28286,0.4184325
2034.0,77.92489,0.44064882
2034.0,161.1837,-0.65391827
2034.0,215.2667,0.42332843
2034.0,104.271,0.4045854
2034.0,132.22246,0.4043055
2034.0,85.19113,0.39163688
2034.0,65.33434,0.4652343
2034.0,60.333206,0.475117
2034.0,129.18811,0.39635995
2034.0,146.75269,0.30492786
2034.0,84.74651,0.38246444
2034.0,149.84326,0.17884544
2034.0,130.90082,0.3954492
2034.0,45.124733,-0.40798303
2034.0,92.324104,0.2676442
2034.0,42.023056,0.09636906
2034.0,178.72566,0.47011474
2034.0,114.375725,0.6034045
2034.0,99.13346,0.40099028
2034.0,90.28297,-0.20769879
2034.0,80.738,-0.119142026
2034.0,26.632309,0.6465249
2034.0,108.99152,0.21225742
2034.0,126.55573,0.25901654
2034.0,214.34128,0.52840614
2034.0,138.1142,-0.030080289
2034.0,59.870438,1.6082339
2034.0,79.65786,0.3295696
2034.0,183.07932,0.40895274
2034.0,34.522537,1.397357
2034.0,171.87598,0.3802319
2034.0,70.62594,0.20057467
2034.0,162.90027,0.12573388
2034.0,47.99051,0.35730544
2034.0,39.441925,-0.12233946
2034.0,64.3234,0.48069552
2034.0,83.17111,0.99798965
2034.0,85.15957,0.64586186
2034.0,182.04391,0.19342378
2034.0,155.7523,0.47254995
2034.0,154.1013,0.37175897
2034.0,93.5032,0.42235997
